Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Payday Loan,Personal Loan,Student Loan,num_loan_types,spending_level,payment_size,Month_April,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,debt_to_income,debt_per_loan,delay_ratio,high_utilization,age_group_young,age_group_adult,age_group_mid,age_group_senior,long_credit_history,income_delay,credit_history_per_age,total_credit_lines
22.0,115832.24,9902.686666666666,8.0,5.0,4.0,1.0,13,14.0,4.86,0.0,2,211.14,42.11514603521887,388.0,0,94.1867855083695,174.8632390533712,961.218642104926,2,0,0,0,1,0,0,0,0,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018228085721211985,211.14,14.0,1,1.0,0.0,0.0,0.0,1,8273.73142857143,17.636363636363637,13.0
46.0,122658.64,10020.553333333331,8.0,3.0,14.0,2.0,27,10.0,11.98,2.0,1,210.65,33.09240552823897,363.0,0,155.41014066011132,413.4956272894398,723.1495653837821,1,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0017173678103719397,105.325,5.0,1,0.0,0.0,1.0,0.0,1,12265.864,7.891304347826087,11.0
25.0,72629.12,5884.426666666666,8.0,9.0,19.0,7.0,40,24.0,21.23,16.0,0,4748.34,33.62810462779339,97.0,1,293.7841875314496,162.1927989137815,382.4656802214356,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537790902602153,678.3342857142858,3.4285714285714284,1,1.0,0.0,0.0,0.0,0,3026.213333333333,3.88,17.0
42.0,37648.1,2021.4658333333327,3.0,7.0,13.0,7.0,17,14.0,10.34,6.0,1,1005.37,29.78451856646575,147.0,1,103.31744187966736,26.31039496696229,322.51874648670366,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02670440208137994,143.62428571428572,2.0,1,0.0,0.0,1.0,0.0,1,2689.15,3.5,10.0
46.0,31931.73,2652.9775,7.0,3.0,10.0,3.0,7,19.0,8.16,2.0,1,577.85,35.313393486695716,379.0,0,77.81784184405257,229.96944280381248,227.51046535213496,1,0,0,0,1,0,1,1,0,4,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01809642008121702,192.61666666666667,6.333333333333333,1,0.0,0.0,1.0,0.0,1,1680.6173684210526,8.23913043478261,10.0
29.0,31170.53,2854.544166666666,1.0,5.0,2832.1599999999744,2.0,8,6.0,7.55,4.0,2,462.11,24.873282374473852,298.0,0,35.03164263146328,257.08220734005033,263.3405666951531,1,0,0,0,0,1,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014825221130343309,231.055,3.0,1,0.0,1.0,0.0,0.0,1,5195.088333333333,10.275862068965518,6.0
34.0,22375.64,2039.6366666666663,6.0,5.0,20.0,3.0,22,13.0,10.4,0.0,1,182.26,31.044072167116305,221.64739298925488,1,45.22591113491497,37.84357739522535,360.8941781365264,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008145465336410489,60.75333333333333,4.333333333333333,1,0.0,1.0,0.0,0.0,1,1721.2030769230769,6.5190409702722025,11.0
25.0,31380.64,2356.0533333333333,2.0,848.0099999999984,4.0,3.0,3,1.0,7.18,6.0,2,1027.38,39.04795447997449,306.0,0,74.05278677083537,90.73704542405544,330.81550113844247,2,0,0,1,0,0,0,1,1,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0327392940360681,342.46000000000004,0.3333333333333333,1,1.0,0.0,0.0,0.0,1,31380.64,12.24,1144.0299999999952
43.0,20133.61,1671.8008333333337,8.0,7.0,18.0,6.0,12,19.0,8.1,5.0,1,1265.65,39.81931383672317,156.0,1,54.97308367155193,202.59916349468335,199.60783616709804,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06286254675639391,210.9416666666667,3.1666666666666665,1,0.0,0.0,1.0,0.0,1,1059.6636842105263,3.627906976744186,15.0
19.0,108782.52,7704.746711331262,5.0,7.0,5.0,0.0,27,15.0,7.82,9.0,1,858.29,41.609769943192354,199.0,1,1314.4632886687368,205.42862432229649,936.4923756777034,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007889962468234786,343.13583333333327,3.4285714285714284,1,1.0,0.0,0.0,0.0,1,7252.168000000001,10.473684210526315,12.0
35.0,70913.4,6126.45,8.0,4.0,12.0,3.0,15,14.0,3.24,2.0,2,908.97,38.08445656346987,265.0,0,154.5441392495248,119.44616098363916,578.654699766836,2,1,0,0,1,1,0,0,0,4,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012818028750560545,302.99,4.666666666666667,1,0.0,1.0,0.0,0.0,1,5065.242857142856,7.571428571428571,12.0
19.0,10172.08,997.6733333333332,7.0,8.0,19.0,6.0,48,16.0,2.12,8.0,0,3539.39,39.93300059323574,221.64739298925488,1,44.083679485035475,97.50354508525947,248.1801087630384,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34795145142389755,589.8983333333333,2.6666666666666665,1,1.0,0.0,0.0,0.0,1,635.755,11.665652262592362,15.0
55.0,79642.86,6509.905,2.0,5.0,5.0,3.0,4,14.0,4.15,1.0,2,911.67,36.49099535457832,361.0,0,172.80891579352516,259.94320999543737,468.2383742110375,2,0,0,0,0,0,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011446977167821447,303.89,4.666666666666667,1,0.0,0.0,0.0,1.0,1,5688.7757142857145,6.5636363636363635,7.0
19.0,16348.87,1573.4058333333337,10.0,9.0,24.0,7.0,26,16.0,7.75,9.0,0,1440.67,24.31992133554788,78.0,1,59.174881201404034,131.1583048832602,278.32422517783453,0,1,0,0,1,1,1,1,0,6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881204633714746,205.81,2.2857142857142856,1,1.0,0.0,0.0,0.0,0,1021.804375,4.105263157894737,19.0
24.0,37648.1,1423.5683333333334,6.0,4.0,14.0,2.0,10,18.0,12.81,6.0,1,1806.26,28.637468578422407,237.0,1,22.22010375797521,17.371326926552435,346.8652656771569,1,0,0,0,0,1,0,1,0,3,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04797745437352748,903.13,9.0,1,1.0,0.0,0.0,0.0,1,2091.561111111111,9.875,10.0
23.0,80511.84,6542.32,4.0,7.0,2.0,0.0,8,20.0,11.11,5.0,2,1048.69,29.223848849738538,242.0,0,0.0,67.76921362054019,826.4627863794597,2,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01302528919970032,343.13583333333327,3.4285714285714284,1,1.0,0.0,0.0,0.0,1,4025.5919999999996,10.521739130434783,11.0
28.0,15649.3,1469.1083333333331,5.0,7.0,15.0,2.0,18,17.0,18.32,4.0,1,1960.58,22.70176390654683,221.64739298925488,1,14.561462099258316,177.86318138530294,244.48618984877209,1,0,0,0,0,1,0,0,1,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252822809965941,980.29,8.5,1,0.0,1.0,0.0,0.0,1,920.5470588235294,7.915978321044817,12.0
33.0,74647.47,6173.6225,8.0,4.0,20.0,4.0,13,15.0,7.61,8.0,1,429.07,28.704940472736713,290.0,0,172.74501183628544,115.8462100858252,568.7710280778895,1,0,1,0,0,0,0,1,0,3,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005747951002224188,107.2675,3.75,1,0.0,1.0,0.0,0.0,1,4976.4980000000005,8.787878787878787,12.0
49.0,34974.41,3118.399166666667,6.0,4.0,18.0,0.0,26,14.0,8.14,0.0,1,505.88,28.12663449258896,378.0,1,0.0,161.07776768033006,408.7756489863368,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014464289747847067,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,2498.172142857143,7.714285714285714,10.0
36.0,28010.02,2072.168333333333,9.0,7.0,26.0,-100.0,29,15.0,5.33,13.0,0,1794.71,25.028086331233325,130.0,1,49.87501653203984,175.0326401292443,262.3091766720492,0,0,1,0,1,1,0,0,0,4,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06407385642709287,-17.9471,-0.15,1,0.0,0.0,1.0,0.0,1,1867.3346666666666,3.611111111111111,16.0
429.0,112924.72,9161.393333333332,6.0,5.0,20.0,3.0,20,16.0,17.6,9.0,1,1307.64,36.94987561963328,93.0,1,541.8938211097392,76.31395331787925,537.9315589057151,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011579749766038828,435.88000000000005,5.333333333333333,1,0.0,0.0,0.0,0.0,0,7057.795,0.21678321678321677,11.0
47.0,30162.35,2501.5291666666667,5.0,7.0,16.0,4.0,19,8.0,4.26,0.0,1,1278.35,30.921695904852896,305.0,0,53299.04999999999,61.84959426973868,371.9406284702562,1,0,1,0,1,1,1,0,0,5,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.042382307744588864,319.5875,2.0,1,0.0,0.0,1.0,0.0,1,3770.29375,6.48936170212766,12.0
36.0,37648.1,12378.403770012515,2.0,7.0,3.0,4.0,12,0.0,2.03,1.0,2,153.31,35.771206929610706,333.0,0,729.4903435212015,645.8741704030018,516.8767160632797,2,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004072184253654235,38.3275,0.0,1,0.0,0.0,1.0,0.0,1,2881.672857142857,9.25,9.0
35.0,105596.28,3118.399166666667,7.0,7.0,19.0,1.0,7,18.0,7.17,3.0,1,459.52,32.64238621924982,261.0,0,46.54925674102794,131.1583048832602,833.9674670605405,1,0,0,0,0,0,0,1,0,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004351668448926421,459.52,18.0,1,0.0,1.0,0.0,0.0,1,5866.46,7.457142857142857,14.0
41.0,7577.175,3118.399166666667,5.0,5.0,22.0,6.0,19,18.0,8.84,11.0,1,1355.48,33.889609785649164,204.0,1,25.238688396823395,23.534474879349,254.4699617238276,1,1,1,0,1,0,0,0,1,5,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17888988970163683,225.91333333333333,3.0,1,0.0,0.0,1.0,0.0,1,420.95416666666665,4.975609756097561,10.0
26.0,33455.64,2946.97,8.0,7.0,33.0,8.0,42,21.0,22.33,10.0,0,4783.466599999999,35.37917421811052,17.0,1,217.73425755025383,125.77829477218611,211.1844476775601,2,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1437022277858083,600.95625,2.625,1,0.0,1.0,0.0,0.0,0,1593.1257142857144,0.6538461538461539,15.0
45.0,78570.64,6425.553333333332,6.0,7.0,22.0,9.0,52,18.0,11.65,12.0,0,2627.87,34.41147676906459,221.64739298925488,1,449.88873066708135,177.1416122260347,295.52499044021727,0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03344595385757326,291.98555555555555,2.0,1,0.0,0.0,1.0,0.0,1,4365.035555555555,4.925497621983442,13.0
37.0,60537.18,5182.765,7.0,4.0,6.0,2.0,19,18.0,11.93,2.0,1,393.5,32.61946566794597,375.0,1,99.21125505639228,332.16866187908937,376.8965830645184,1,0,1,0,0,0,1,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0065001376013881056,196.75,9.0,1,0.0,0.0,1.0,0.0,1,3363.1766666666667,10.135135135135135,11.0
49.0,76624.48,6123.373333333332,0.0,2.0,8.0,0.0,18,12.0,2.82,3.0,1,781.42,40.543985988986655,210.0,1,27292.0,246.65504325606187,645.6822900772713,2,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010198046368471277,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,6385.373333333333,4.285714285714286,3.0
14.0,73823.84,6130.986666666668,7.0,6.0,30.0,-100.0,52,11.0,18.39,6.0,1,1949.73,38.40291326039337,148.0,1,356.3654784840904,241.5115022866764,265.22168589589995,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026410574145154197,-18.564792999999998,-0.11,1,0.0,0.0,0.0,0.0,1,6711.258181818182,10.571428571428571,13.0
28.0,60177.04,3118.399166666667,7.0,6.0,11.0,3.0,10,19.0,17.55,6.0,1,765.97,29.77642992129805,248.0,1,142.75070762898002,69.36417350426052,537.2604522000928,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012728608785011692,255.32333333333335,6.333333333333333,1,0.0,1.0,0.0,0.0,1,3167.2126315789474,8.857142857142858,13.0
54.0,37648.1,3638.47,2.0,3.0,8.0,0.0,11,5.0,8.99,2.0,2,122.27,39.96437287019085,200.0,0,0.0,163.8259686658487,480.0210313341513,2,0,0,0,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0032477070556017435,343.13583333333327,3.4285714285714284,1,0.0,0.0,0.0,1.0,1,7529.62,3.7037037037037037,5.0
27.0,37648.1,3038.445,9.0,7.0,1802.0,3.0,19,14.0,15.37,9.0,1,2274.1,40.16250799346725,202.0,1,52.07530566390997,267.04981733895517,274.7193769971348,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06040411069881348,758.0333333333333,4.666666666666667,1,0.0,1.0,0.0,0.0,1,2689.15,7.481481481481482,16.0
18.0,126971.0,10672.916666666666,0.0,7.0,6.0,3.0,25,14.0,11.83,1.0,2,772.58,23.743766846187285,221.64739298925488,0,293.52888220767414,848.4723083523891,215.2904761066037,0,1,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006084696505501257,257.5266666666667,4.666666666666667,1,0.0,0.0,0.0,0.0,1,9069.357142857143,12.313744054958605,7.0
55.0,37482.37,3182.5308333333337,1.0,7.0,1.0,1.0,11,3.0,3.87,0.0,2,1137.02,39.26339949796929,252.0,0,26.54322193416245,395.5328652697182,186.1769961294528,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03033479473149643,1137.02,3.0,1,0.0,0.0,0.0,1.0,1,12494.123333333335,4.581818181818182,8.0
50.0,99089.52,8309.46,5.0,1.0,9.0,1.0,0,0.0,8.66,2.0,2,338.95,29.88711686428327,396.0,0,57.16122949174202,408.9073828148487,644.8773876934092,2,0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003420644282059293,338.95,-0.2,1,0.0,0.0,1.0,0.0,1,22.365017327123063,7.94,6.0
28.0,18508.39,3118.399166666667,7.0,7.0,33.0,2.0,30,14.0,-1.4500000000000002,6.0,0,2123.47,29.5708348793806,225.0,1,21.08238577604048,187.9534631252152,238.40073443207768,0,0,0,0,1,0,0,0,1,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11473013049757434,1061.735,7.0,1,0.0,1.0,0.0,0.0,1,1322.027857142857,8.035714285714286,14.0
33.0,8056.13,3118.399166666667,10.0,5.0,32.0,8.0,48,16.0,23.64,6.0,1,4230.04,39.53528776929436,221.64739298925488,1,37.58269379011682,27.605677374605964,277.8460455019439,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43623554314423063,528.755,2.0,1,0.0,1.0,0.0,0.0,1,503.508125,6.716587666341057,15.0
47.0,59823.58,3118.399166666667,0.0,2.0,5.0,1.0,3,11.0,8.96,4.0,2,406.75,25.72344794692825,274.0,0,45.89219592488452,126.82869264228422,599.3089447661646,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00679915845892205,406.75,11.0,1,0.0,0.0,1.0,0.0,1,5438.507272727273,5.829787234042553,3.0
14.0,32128.24,2693.353333333333,6.0,4.0,2091.0,7.0,19,20.0,10.61,8.0,1,465.04,36.04695238301208,89.0,1,103.45621325048674,151.79526450225504,274.0838555805916,1,0,0,1,1,1,1,1,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014474493467429277,66.43428571428572,2.857142857142857,1,0.0,0.0,0.0,0.0,0,1606.412,6.357142857142857,10.0
43.0,124564.6,10207.383333333331,3.0,4.0,6.0,3.0,8,19.0,11.63,5.0,1,849.21,24.169351527960572,156.0,1,472.5923674852065,189.34647834815303,598.7994874999739,1,1,1,1,1,0,1,0,0,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006817426459844932,283.07,6.333333333333333,1,0.0,0.0,1.0,0.0,1,6556.031578947369,3.627906976744186,7.0
24.0,50051.28,3934.94,6.0,9.0,34.0,3.0,37,27.0,10.0,9.0,0,1936.41,28.502741426405787,107.0,1,102.95644079731524,73.26411471417923,467.2734444885055,0,1,0,0,0,0,1,0,1,4,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03868852105280824,645.47,9.333333333333334,1,1.0,0.0,0.0,0.0,0,1787.5457142857142,4.458333333333333,15.0
22.0,37648.1,3205.4441666666667,5.0,5.0,7.0,4.0,21,14.0,2.08,3.0,1,1319.63,29.161552750415105,240.0,0,60.806238496512954,71.2965288300467,438.44164934010695,1,0,1,1,1,0,0,1,0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03505170247635339,329.9075,3.5,1,1.0,0.0,0.0,0.0,1,2689.15,10.909090909090908,10.0
21.0,7567.595,650.0962499999998,8.0,10.0,32.0,7.0,42,18.0,15.99,7.0,0,1926.88,31.79500423988629,161.0,1,35.864701904284026,51.54374510850478,257.6011779872112,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26757929804316116,275.2685714285714,2.5714285714285716,1,1.0,0.0,0.0,0.0,1,400.06416666666667,7.666666666666667,18.0
53.0,37648.1,3702.72,2.0,5.0,12.0,1.0,15,9.0,8.77,1.0,2,1292.16,35.493683787740565,228.0,0,26.47911048309039,106.10203607884786,517.6908534380618,2,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343220507807831,1292.16,9.0,1,0.0,0.0,0.0,1.0,1,4183.122222222222,4.30188679245283,7.0
37.0,82998.24,7186.52,8.0,7.0,22.0,3.0,31,21.0,26.0,1025.1299999999792,0,4783.466599999999,22.70176390654683,156.0,1,383.91401414769933,385.90558326189233,228.83240259040832,0,0,0,1,1,0,0,1,1,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.058789318906039445,1394.06,7.0,1,0.0,0.0,1.0,0.0,1,3952.297142857143,4.216216216216216,15.0
29.0,7567.595,3118.399166666667,7.0,5.0,24.0,3.0,23,25.0,8.94,7.0,0,1345.66,25.167700004337288,213.0,1,16.2827333426808,20.103379211491504,306.64776244582765,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18555542455838442,448.55333333333334,8.333333333333334,1,0.0,1.0,0.0,0.0,1,290.08259999999996,7.344827586206897,12.0
26.0,110264.0,9225.666666666666,8.0,6.0,19.0,7.0,29,15.0,9.37,12.0,1,642.65,39.70655509951309,158.0,1,364.2904002085903,79.45974051046747,718.816525947609,2,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005828284843647972,91.80714285714285,2.142857142857143,1,0.0,1.0,0.0,0.0,1,7350.933333333333,6.076923076923077,14.0
33.0,37648.1,9252.033333333333,5.0,3.0,13.0,4.0,7,12.0,17.59,6.0,1,670.36,37.74167612534624,263.0,1,191.44796799562425,373.2335903147831,620.521775022926,1,1,0,0,1,0,0,1,0,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01780594505433209,167.59,3.0,1,0.0,1.0,0.0,0.0,1,3137.3416666666667,7.96969696969697,8.0
33.0,113826.68,9262.556666666664,3.0,1.0,6.0,4.0,14,4.0,0.78,3.0,1,304.21,36.702439928147015,217.0,0,293.10283397232536,96.07534140418608,777.0774912901552,2,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002672572019143491,76.0525,1.0,1,0.0,1.0,0.0,0.0,1,28456.67,6.575757575757576,4.0
